scope,addr,group,group_basis,comment,evidence
pd,F50E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F50E.asm; ec/decompiled/pd/F50E.c
pd,F55C,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F55C.asm; ec/decompiled/pd/F55C.c
pd,F56B,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F56B.asm; ec/decompiled/pd/F56B.c
pd,F598,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F598.asm; ec/decompiled/pd/F598.c
pd,F5C3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F5C3.asm; ec/decompiled/pd/F5C3.c
pd,F5D1,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F5D1.asm; ec/decompiled/pd/F5D1.c
pd,F604,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F604.asm; ec/decompiled/pd/F604.c
pd,F610,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F610.asm; ec/decompiled/pd/F610.c
pd,F61C,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F61C.asm; ec/decompiled/pd/F61C.c
pd,F63F,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F63F.asm; ec/decompiled/pd/F63F.c; ec/annotations/registers.yaml
pd,F654,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F654.asm; ec/decompiled/pd/F654.c
pd,F65E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F65E.asm; ec/decompiled/pd/F65E.c
pd,F668,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F668.asm; ec/decompiled/pd/F668.c
pd,F672,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F672.asm; ec/decompiled/pd/F672.c
pd,0xF6F3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F6F3.asm; ec/decompiled/pd/F6F3.c
pd,0xF6FB,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F6FB.asm; ec/decompiled/pd/F6FB.c
pd,0xF723,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F723.asm; ec/decompiled/pd/F723.c
pd,0xF739,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/annotations/ec-0x07d0-sites.md
pd,0xF755,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F755.asm; ec/decompiled/pd/F755.c
pd,0xF75C,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F75C.asm; ec/decompiled/pd/F75C.c
pd,0xF763,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F763.asm; ec/decompiled/pd/F763.c
pd,0xF781,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F781.asm; ec/decompiled/pd/F781.c
pd,0xF786,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F786.asm; ec/decompiled/pd/F786.c
pd,0xF79C,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F79C.asm; ec/decompiled/pd/F79C.c
pd,0xF79F,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F79F.asm; ec/decompiled/pd/F79F.c
pd,0xF7B2,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F7B2.asm; ec/decompiled/pd/F7B2.c
pd,0xF7B3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F7B3.asm; ec/decompiled/pd/F7B3.c
pd,0xF7B4,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F7B4.asm; ec/decompiled/pd/F7B4.c
pd,0xF7B7,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F7B7.asm; ec/decompiled/pd/F7B7.c
bank0,0xD9FE,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D9FE.asm; ec/decompiled/bank0/D9FE.c; ec/annotations/ec-07c4-07d5-sites.md; ec/annotations/registers.yaml
